
0,10,53900,ns
1,10,39200,ns
2,10,39300,ns
3,10,39100,ns
4,10,50300,ns
0,20,77900,ns
1,20,71900,ns
2,20,76700,ns
3,20,71600,ns
4,20,71900,ns
0,30,106400,ns
1,30,133600,ns
2,30,114000,ns
3,30,106400,ns
4,30,113500,ns
0,40,141200,ns
1,40,140900,ns
2,40,141200,ns
3,40,141100,ns
4,40,141400,ns
0,50,176700,ns
1,50,176600,ns
2,50,175900,ns
3,50,281300,ns
4,50,188400,ns
0,60,226200,ns
1,60,226100,ns
2,60,374000,ns
3,60,372300,ns
4,60,312700,ns
0,70,262400,ns
1,70,262400,ns
2,70,262000,ns
3,70,262000,ns
4,70,264200,ns
0,80,300600,ns
1,80,299700,ns
2,80,301300,ns
3,80,299800,ns
4,80,300000,ns
0,90,337700,ns
1,90,353700,ns
2,90,338300,ns
3,90,565200,ns
4,90,355100,ns
0,100,376500,ns
1,100,375400,ns
2,100,625800,ns
3,100,374900,ns
4,100,374400,ns
0,110,415000,ns
1,110,414400,ns
2,110,414800,ns
3,110,413100,ns
4,110,413400,ns
0,120,484600,ns
1,120,453700,ns
2,120,451900,ns
3,120,644100,ns
4,120,452600,ns
0,130,490800,ns
1,130,818900,ns
2,130,493500,ns
3,130,492000,ns
4,130,491100,ns
0,140,905400,ns
1,140,530100,ns
2,140,532000,ns
3,140,530000,ns
4,140,533000,ns
0,150,571400,ns
1,150,572200,ns
2,150,571400,ns
3,150,570800,ns
4,150,573300,ns
0,160,610400,ns
1,160,611200,ns
2,160,614300,ns
3,160,610500,ns
4,160,706800,ns
0,170,923000,ns
1,170,1026600,ns
2,170,883700,ns
3,170,651300,ns
4,170,774600,ns
0,180,689800,ns
1,180,1444700,ns
2,180,691900,ns
3,180,692400,ns
4,180,694200,ns
0,190,733500,ns
1,190,733500,ns
2,190,858300,ns
3,190,734700,ns
4,190,1262700,ns
0,200,1353700,ns
1,200,775200,ns
2,200,774800,ns
3,200,773200,ns
4,200,775800,ns
0,210,813400,ns
1,210,871700,ns
2,210,812900,ns
3,210,817800,ns
4,210,816600,ns
0,220,858800,ns
1,220,856800,ns
2,220,854900,ns
3,220,865300,ns
4,220,857800,ns
0,230,994900,ns
1,230,896700,ns
2,230,896400,ns
3,230,1570100,ns
4,230,898800,ns
0,240,937300,ns
1,240,1591000,ns
2,240,938000,ns
3,240,960200,ns
4,240,936200,ns
0,250,974500,ns
1,250,979900,ns
2,250,973800,ns
3,250,983900,ns
4,250,976500,ns
0,260,2211500,ns
1,260,1755000,ns
2,260,1779700,ns
3,260,1186700,ns
4,260,1747000,ns
0,270,1849800,ns
1,270,1515400,ns
2,270,1304000,ns
3,270,1765400,ns
4,270,1889200,ns
0,280,1870900,ns
1,280,1382100,ns
2,280,1101700,ns
3,280,1736500,ns
4,280,1914000,ns
0,290,2198900,ns
1,290,2049900,ns
2,290,1992300,ns
3,290,1995000,ns
4,290,1138000,ns
0,300,1181400,ns
1,300,1182500,ns
2,300,1180800,ns
3,300,1183000,ns
4,300,1187900,ns
0,310,1224400,ns
1,310,1220900,ns
2,310,1260500,ns
3,310,1220000,ns
4,310,1228300,ns
0,320,1260400,ns
1,320,1175900,ns
2,320,1177900,ns
3,320,1185100,ns
4,320,1181600,ns
0,330,1220200,ns
1,330,1223500,ns
2,330,1220400,ns
3,330,1221700,ns
4,330,1223700,ns
0,340,1251000,ns
1,340,1255900,ns
2,340,1347600,ns
3,340,1337000,ns
4,340,1257800,ns
0,350,1291000,ns
1,350,1294800,ns
2,350,1293800,ns
3,350,1295500,ns
4,350,1296600,ns
0,360,1335800,ns
1,360,1416500,ns
2,360,1334100,ns
3,360,1338700,ns
4,360,1332200,ns
0,370,1379400,ns
1,370,1374700,ns
2,370,1448000,ns
3,370,1467000,ns
4,370,1372900,ns
0,380,1507600,ns
1,380,1611900,ns
2,380,1505700,ns
3,380,1747200,ns
4,380,1517300,ns
0,390,1629100,ns
1,390,2512100,ns
2,390,1545200,ns
3,390,2574700,ns
4,390,1559700,ns
0,400,1611700,ns
1,400,1767400,ns
2,400,1485600,ns
3,400,1479700,ns
4,400,1566200,ns
0,410,1524900,ns
1,410,1525900,ns
2,410,1522000,ns
3,410,1621400,ns
4,410,1529900,ns
0,420,1562500,ns
1,420,1568700,ns
2,420,1567300,ns
3,420,1563200,ns
4,420,1563200,ns
0,430,1602600,ns
1,430,1656800,ns
2,430,1705300,ns
3,430,1599900,ns
4,430,1599400,ns
0,440,1640200,ns
1,440,1642400,ns
2,440,1773400,ns
3,440,1636700,ns
4,440,1749500,ns
0,450,1678200,ns
1,450,1676800,ns
2,450,1675100,ns
3,450,1693100,ns
4,450,1794500,ns
0,460,1712700,ns
1,460,1789200,ns
2,460,1711000,ns
3,460,1719700,ns
4,460,1716400,ns
0,470,1846200,ns
1,470,1759400,ns
2,470,1750500,ns
3,470,3206500,ns
4,470,3235000,ns
0,480,1915300,ns
1,480,1917700,ns
2,480,1914200,ns
3,480,1907100,ns
4,480,1929400,ns
0,490,1972300,ns
1,490,1957300,ns
2,490,1962400,ns
3,490,1951200,ns
4,490,2170100,ns
0,500,1997000,ns
1,500,2003900,ns
2,500,1993100,ns
3,500,2003900,ns
4,500,2100000,ns
0,510,2032000,ns
1,510,2166100,ns
2,510,2037600,ns
3,510,2037200,ns
4,510,2033500,ns
0,520,2081100,ns
1,520,2232500,ns
2,520,2076900,ns
3,520,3638700,ns
4,520,2073200,ns
0,530,2151900,ns
1,530,2221500,ns
2,530,2129600,ns
3,530,2243100,ns
4,530,2236400,ns
0,540,2166400,ns
1,540,2248900,ns
2,540,2178100,ns
3,540,2153300,ns
4,540,2149300,ns
0,550,2194600,ns
1,550,2198300,ns
2,550,3887000,ns
3,550,2453600,ns
4,550,3396400,ns
0,560,2228000,ns
1,560,2238100,ns
2,560,2233700,ns
3,560,2230900,ns
4,560,2232800,ns
0,570,2327500,ns
1,570,2276200,ns
2,570,2269000,ns
3,570,2532100,ns
4,570,3966200,ns
0,580,4244100,ns
1,580,4123400,ns
2,580,4294200,ns
3,580,4050900,ns
4,580,3546500,ns
0,590,3107800,ns
1,590,3763600,ns
2,590,2355000,ns
3,590,3605300,ns
4,590,4379600,ns
0,600,4170600,ns
1,600,2407400,ns
2,600,4247600,ns
3,600,2391000,ns
4,600,2401700,ns
0,610,3646100,ns
1,610,2449200,ns
2,610,2517000,ns
3,610,2440700,ns
4,610,4398800,ns
0,620,3027100,ns
1,620,2471100,ns
2,620,3879000,ns
3,620,2749800,ns
4,620,2767800,ns
0,630,2522100,ns
1,630,2660500,ns
2,630,2527900,ns
3,630,3514800,ns
4,630,2540400,ns
0,640,5064400,ns
1,640,2679200,ns
2,640,2571100,ns
3,640,3768200,ns
4,640,4435400,ns
0,650,3086800,ns
1,650,3202000,ns
2,650,2593900,ns
3,650,4536000,ns
4,650,2669500,ns
0,660,2634500,ns
1,660,2822100,ns
2,660,3037800,ns
3,660,2807200,ns
4,660,2630400,ns
0,670,2688800,ns
1,670,2683000,ns
2,670,2685400,ns
3,670,3348800,ns
4,670,2673400,ns
0,680,2720600,ns
1,680,2823500,ns
2,680,2544700,ns
3,680,2544900,ns
4,680,2542800,ns
0,690,2594100,ns
1,690,2580500,ns
2,690,2585600,ns
3,690,2578800,ns
4,690,2644100,ns
0,700,2950700,ns
1,700,5404300,ns
2,700,4437000,ns
3,700,2794900,ns
4,700,2621600,ns
0,710,2747900,ns
1,710,2664000,ns
2,710,2712100,ns
3,710,2655000,ns
4,710,2668100,ns
0,720,2699200,ns
1,720,2700100,ns
2,720,2693200,ns
3,720,2705000,ns
4,720,2694400,ns
0,730,2741700,ns
1,730,2741300,ns
2,730,2732000,ns
3,730,2740200,ns
4,730,2738000,ns
0,740,2960400,ns
1,740,2776400,ns
2,740,3719600,ns
3,740,2872300,ns
4,740,2777600,ns
0,750,2850300,ns
1,750,2807300,ns
2,750,2813000,ns
3,750,2813900,ns
4,750,2928600,ns
0,760,2847000,ns
1,760,2957800,ns
2,760,2858100,ns
3,760,3099300,ns
4,760,2846500,ns
0,770,2895900,ns
1,770,2886100,ns
2,770,2900500,ns
3,770,2891000,ns
4,770,2890200,ns
0,780,3361500,ns
1,780,2941500,ns
2,780,2926100,ns
3,780,2922600,ns
4,780,2929800,ns
0,790,2964800,ns
1,790,2972100,ns
2,790,2973600,ns
3,790,2978100,ns
4,790,2973300,ns
0,800,3117900,ns
1,800,3004000,ns
2,800,3240200,ns
3,800,3007800,ns
4,800,3010500,ns
0,810,3053500,ns
1,810,3073200,ns
2,810,3117100,ns
3,810,3055800,ns
4,810,3355800,ns
0,820,3094800,ns
1,820,5665400,ns
2,820,3190500,ns
3,820,3089200,ns
4,820,3140800,ns
0,830,3149000,ns
1,830,3130400,ns
2,830,3135400,ns
3,830,3120200,ns
4,830,3137900,ns
0,840,3191600,ns
1,840,3173000,ns
2,840,3178300,ns
3,840,3188600,ns
4,840,3183800,ns
0,850,3205500,ns
1,850,3214300,ns
2,850,3287600,ns
3,850,3238200,ns
4,850,3247700,ns
0,860,3501300,ns
1,860,3243100,ns
2,860,3385500,ns
3,860,3261800,ns
4,860,3427000,ns
0,870,3296900,ns
1,870,3352200,ns
2,870,3300700,ns
3,870,3313800,ns
4,870,3338000,ns
0,880,3335200,ns
1,880,3330800,ns
2,880,3353400,ns
3,880,3398600,ns
4,880,3374200,ns
0,890,3371400,ns
1,890,3405500,ns
2,890,3376100,ns
3,890,3385300,ns
4,890,5766200,ns
0,900,3497100,ns
1,900,3422600,ns
2,900,3420300,ns
3,900,3440800,ns
4,900,3421100,ns
0,910,3439700,ns
1,910,3450000,ns
2,910,3469800,ns
3,910,3460200,ns
4,910,3473600,ns
0,920,3493400,ns
1,920,3503300,ns
2,920,3509200,ns
3,920,3556300,ns
4,920,3498600,ns
0,930,3560300,ns
1,930,3639900,ns
2,930,3789500,ns
3,930,3530100,ns
4,930,3713300,ns
0,940,3617400,ns
1,940,3593400,ns
2,940,3590100,ns
3,940,3859300,ns
4,940,3710900,ns
0,950,3671500,ns
1,950,3683200,ns
2,950,3634400,ns
3,950,3719600,ns
4,950,3682800,ns
0,960,4004200,ns
1,960,3776200,ns
2,960,3669300,ns
3,960,3701800,ns
4,960,3738400,ns
0,970,4167200,ns
1,970,3714700,ns
2,970,3871200,ns
3,970,3713200,ns
4,970,3728400,ns
0,980,3810300,ns
1,980,3789900,ns
2,980,3761200,ns
3,980,3990500,ns
4,980,3772100,ns
0,990,3821300,ns
1,990,3909300,ns
2,990,3801700,ns
3,990,3778500,ns
4,990,4046700,ns
0,1000,3912700,ns
1,1000,3901200,ns
2,1000,3846200,ns
3,1000,3861300,ns
4,1000,3909200,ns
