
0,100,8756700,ns
1,100,8002200,ns
2,100,8394100,ns
3,100,8585600,ns
4,100,8209700,ns
0,200,15165600,ns
1,200,14286200,ns
2,200,17432900,ns
3,200,16633000,ns
4,200,55179100,ns
0,300,23031800,ns
1,300,23293200,ns
2,300,21494900,ns
3,300,21309800,ns
4,300,20809800,ns
0,400,28500600,ns
1,400,27460300,ns
2,400,34761800,ns
3,400,27474900,ns
4,400,27805300,ns
0,500,34261600,ns
1,500,33878800,ns
2,500,34696300,ns
3,500,37808700,ns
4,500,42084200,ns
0,600,43481600,ns
1,600,41956700,ns
2,600,42097000,ns
3,600,45200700,ns
4,600,41894800,ns
0,700,48347100,ns
1,700,48609800,ns
2,700,56405200,ns
3,700,54216900,ns
4,700,48672300,ns
0,800,56175700,ns
1,800,59091700,ns
2,800,56608800,ns
3,800,56913300,ns
4,800,61867400,ns
0,900,64655400,ns
1,900,63396900,ns
2,900,63081800,ns
3,900,66468600,ns
4,900,62723000,ns
0,1000,74901900,ns
1,1000,73826700,ns
2,1000,71468300,ns
3,1000,72279700,ns
4,1000,73088000,ns
0,1100,81485100,ns
1,1100,77971300,ns
2,1100,77376300,ns
3,1100,80527600,ns
4,1100,81669100,ns
0,1200,99781600,ns
1,1200,88995700,ns
2,1200,88385400,ns
3,1200,88351300,ns
4,1200,89003600,ns
0,1300,95835900,ns
1,1300,92738800,ns
2,1300,93294100,ns
3,1300,95455500,ns
4,1300,99726800,ns
0,1400,102618600,ns
1,1400,103698600,ns
2,1400,105143200,ns
3,1400,109876500,ns
4,1400,104656500,ns
0,1500,114684600,ns
1,1500,115496700,ns
2,1500,115634400,ns
3,1500,108556700,ns
4,1500,111986600,ns
0,1600,122954600,ns
1,1600,119711000,ns
2,1600,117187400,ns
3,1600,125026800,ns
4,1600,118808800,ns
0,1700,132949800,ns
1,1700,128864500,ns
2,1700,129270900,ns
3,1700,128225300,ns
4,1700,126170600,ns
0,1800,142130900,ns
1,1800,136009400,ns
2,1800,136549900,ns
3,1800,139712600,ns
4,1800,132640400,ns
0,1900,143579000,ns
1,1900,148420600,ns
2,1900,146618300,ns
3,1900,142710800,ns
4,1900,147071900,ns
0,2000,151419100,ns
1,2000,148909700,ns
2,2000,156904200,ns
3,2000,167285700,ns
4,2000,152054300,ns
0,2100,159692900,ns
1,2100,161592700,ns
2,2100,164079300,ns
3,2100,157056700,ns
4,2100,158748600,ns
0,2200,176562200,ns
1,2200,164057900,ns
2,2200,173635400,ns
3,2200,189786700,ns
4,2200,173059700,ns
0,2300,175334800,ns
1,2300,180779100,ns
2,2300,181389600,ns
3,2300,180884000,ns
4,2300,190697300,ns
0,2400,192837000,ns
1,2400,185425900,ns
2,2400,188355800,ns
3,2400,188367300,ns
4,2400,185637400,ns
0,2500,202896100,ns
1,2500,197780300,ns
2,2500,200488200,ns
3,2500,193693600,ns
4,2500,205425300,ns
0,2600,205123800,ns
1,2600,222847900,ns
2,2600,243149300,ns
3,2600,206336700,ns
4,2600,203979300,ns
0,2700,207424500,ns
1,2700,211862300,ns
2,2700,217886200,ns
3,2700,218219300,ns
4,2700,213881100,ns
0,2800,235553500,ns
1,2800,219429300,ns
2,2800,221504600,ns
3,2800,215136300,ns
4,2800,220211500,ns
0,2900,233551800,ns
1,2900,230044700,ns
2,2900,230906600,ns
3,2900,245579500,ns
4,2900,230500400,ns
0,3000,243482500,ns
1,3000,243773100,ns
2,3000,242284000,ns
3,3000,240726500,ns
4,3000,240141900,ns
0,3100,270221500,ns
1,3100,256238600,ns
2,3100,257681900,ns
3,3100,250673100,ns
4,3100,254614400,ns
0,3200,259554600,ns
1,3200,263819700,ns
2,3200,271911400,ns
3,3200,256329600,ns
4,3200,269713500,ns
0,3300,263558700,ns
1,3300,268905000,ns
2,3300,269973100,ns
3,3300,269153500,ns
4,3300,270979900,ns
0,3400,283712200,ns
1,3400,276766100,ns
2,3400,287020400,ns
3,3400,278539100,ns
4,3400,278997000,ns
0,3500,297339800,ns
1,3500,289742600,ns
2,3500,290892400,ns
3,3500,287625400,ns
4,3500,291350500,ns
0,3600,301556400,ns
1,3600,296594800,ns
2,3600,311453300,ns
3,3600,299593600,ns
4,3600,300351700,ns
0,3700,301847700,ns
1,3700,312811200,ns
2,3700,311574500,ns
3,3700,308915000,ns
4,3700,306779500,ns
0,3800,321792400,ns
1,3800,315421600,ns
2,3800,314994300,ns
3,3800,325379000,ns
4,3800,324418200,ns
0,3900,326817700,ns
1,3900,366662100,ns
2,3900,429298500,ns
3,3900,394130200,ns
4,3900,391660700,ns
0,4000,453100100,ns
1,4000,441816100,ns
2,4000,384944000,ns
3,4000,399180600,ns
4,4000,380709800,ns
0,4100,412681900,ns
1,4100,454905500,ns
2,4100,441861300,ns
3,4100,453518100,ns
4,4100,420475100,ns
0,4200,445992600,ns
1,4200,420805700,ns
2,4200,436511700,ns
3,4200,425421600,ns
4,4200,418594100,ns
0,4300,382227100,ns
1,4300,386680700,ns
2,4300,368465200,ns
3,4300,375533300,ns
4,4300,381854100,ns
0,4400,390344900,ns
1,4400,400945600,ns
2,4400,390986600,ns
3,4400,387074000,ns
4,4400,392715500,ns
0,4500,392791900,ns
1,4500,403141100,ns
2,4500,393413200,ns
3,4500,397403800,ns
4,4500,394529600,ns
0,4600,406968100,ns
1,4600,398565700,ns
2,4600,403914700,ns
3,4600,398653600,ns
4,4600,401181300,ns
0,4700,438052900,ns
1,4700,408670100,ns
2,4700,423232300,ns
3,4700,419298100,ns
4,4700,419603300,ns
0,4800,422503000,ns
1,4800,430453100,ns
2,4800,429386500,ns
3,4800,431519600,ns
4,4800,424726100,ns
0,4900,442768700,ns
1,4900,442467500,ns
2,4900,441338800,ns
3,4900,455198300,ns
4,4900,441204000,ns
0,5000,450517100,ns
1,5000,454511800,ns
2,5000,469408300,ns
3,5000,457394700,ns
4,5000,452965200,ns
0,5100,457502100,ns
1,5100,468564000,ns
2,5100,457683500,ns
3,5100,464420300,ns
4,5100,461191200,ns
0,5200,469449300,ns
1,5200,473085800,ns
2,5200,486095200,ns
3,5200,478561400,ns
4,5200,485768200,ns
0,5300,490398000,ns
1,5300,479267200,ns
2,5300,477598800,ns
3,5300,485524000,ns
4,5300,505962200,ns
0,5400,501850000,ns
1,5400,504514300,ns
2,5400,501013500,ns
3,5400,499728200,ns
4,5400,497387700,ns
0,5500,519097100,ns
1,5500,505379300,ns
2,5500,516946200,ns
3,5500,513715100,ns
4,5500,522678700,ns
0,5600,534666900,ns
1,5600,541668000,ns
2,5600,529026800,ns
3,5600,522591700,ns
4,5600,520591000,ns
0,5700,581244800,ns
1,5700,542067300,ns
2,5700,544548900,ns
3,5700,533096500,ns
4,5700,559932900,ns
0,5800,541715600,ns
1,5800,561994000,ns
2,5800,539713100,ns
3,5800,543984600,ns
4,5800,540799000,ns
0,5900,560854400,ns
1,5900,569726900,ns
2,5900,549140800,ns
3,5900,562442000,ns
4,5900,573745700,ns
0,6000,570509200,ns
1,6000,577998900,ns
2,6000,582309000,ns
3,6000,577915700,ns
4,6000,568800800,ns
0,6100,594671500,ns
1,6100,599985200,ns
2,6100,586613700,ns
3,6100,576801800,ns
4,6100,582961800,ns
0,6200,597598400,ns
1,6200,604352300,ns
2,6200,590515200,ns
3,6200,603111200,ns
4,6200,604629700,ns
0,6300,609221200,ns
1,6300,598148600,ns
2,6300,614731700,ns
3,6300,622915500,ns
4,6300,608586100,ns
0,6400,617559900,ns
1,6400,628491900,ns
2,6400,636500100,ns
3,6400,612915600,ns
4,6400,610637800,ns
0,6500,636446300,ns
1,6500,629929700,ns
2,6500,646887800,ns
3,6500,637504300,ns
4,6500,639052500,ns
0,6600,667467500,ns
1,6600,649448300,ns
2,6600,649965600,ns
3,6600,660511100,ns
4,6600,657570200,ns
0,6700,647376500,ns
1,6700,683624500,ns
2,6700,664456700,ns
3,6700,677991200,ns
4,6700,670561200,ns
0,6800,668063400,ns
1,6800,686227500,ns
2,6800,674895100,ns
3,6800,668277900,ns
4,6800,678124700,ns
0,6900,672259800,ns
1,6900,697246700,ns
2,6900,703373700,ns
3,6900,685444300,ns
4,6900,699706200,ns
0,7000,721460800,ns
1,7000,700674100,ns
2,7000,711721700,ns
3,7000,704706900,ns
4,7000,711637700,ns
0,7100,720650400,ns
1,7100,712365600,ns
2,7100,711927800,ns
3,7100,716182300,ns
4,7100,706859600,ns
0,7200,741460700,ns
1,7200,725479900,ns
2,7200,733096800,ns
3,7200,748879500,ns
4,7200,725248800,ns
0,7300,737942900,ns
1,7300,754750100,ns
2,7300,748991100,ns
3,7300,810466600,ns
4,7300,743704100,ns
0,7400,751487100,ns
1,7400,750914000,ns
2,7400,786364100,ns
3,7400,772529700,ns
4,7400,765836000,ns
0,7500,765077100,ns
1,7500,775612700,ns
2,7500,766887700,ns
3,7500,768626400,ns
4,7500,768734400,ns
0,7600,802942000,ns
1,7600,784978300,ns
2,7600,809291900,ns
3,7600,795036900,ns
4,7600,808992700,ns
0,7700,808698800,ns
1,7700,819724000,ns
2,7700,811004200,ns
3,7700,821220400,ns
4,7700,800690300,ns
0,7800,819629900,ns
1,7800,821465600,ns
2,7800,835289400,ns
3,7800,812369700,ns
4,7800,810093400,ns
0,7900,826786900,ns
1,7900,847213900,ns
2,7900,831359500,ns
3,7900,836282300,ns
4,7900,824801400,ns
0,8000,859511200,ns
1,8000,845755100,ns
2,8000,849927300,ns
3,8000,842824300,ns
4,8000,846225200,ns
0,8100,857912000,ns
1,8100,865489000,ns
2,8100,854590500,ns
3,8100,871356800,ns
4,8100,859612000,ns
0,8200,895861500,ns
1,8200,877184100,ns
2,8200,931319900,ns
3,8200,872774500,ns
4,8200,875390700,ns
0,8300,888566200,ns
1,8300,911366900,ns
2,8300,882216000,ns
3,8300,895766000,ns
4,8300,889155900,ns
0,8400,911446300,ns
1,8400,911715200,ns
2,8400,913130200,ns
3,8400,906689600,ns
4,8400,916452100,ns
0,8500,948820500,ns
1,8500,927323600,ns
2,8500,922986600,ns
3,8500,923535800,ns
4,8500,935110800,ns
0,8600,947972900,ns
1,8600,944756300,ns
2,8600,934826600,ns
3,8600,950084100,ns
4,8600,961034500,ns
0,8700,963074800,ns
1,8700,967662000,ns
2,8700,932370600,ns
3,8700,962118300,ns
4,8700,957772400,ns
