
0,100,7883500,ns
1,100,8166600,ns
2,100,8513000,ns
3,100,8132700,ns
4,100,7865400,ns
0,200,12544300,ns
1,200,15603000,ns
2,200,12883300,ns
3,200,13475200,ns
4,200,14630700,ns
0,300,18958700,ns
1,300,17449400,ns
2,300,17757600,ns
3,300,17732600,ns
4,300,16777000,ns
0,400,20988700,ns
1,400,21833800,ns
2,400,20350700,ns
3,400,21604500,ns
4,400,21415700,ns
0,500,27112800,ns
1,500,25769700,ns
2,500,26284300,ns
3,500,25512500,ns
4,500,26935000,ns
0,600,29940400,ns
1,600,30019700,ns
2,600,29606200,ns
3,600,30311300,ns
4,600,30248500,ns
0,700,33466200,ns
1,700,35223700,ns
2,700,33230600,ns
3,700,34930300,ns
4,700,34036100,ns
0,800,39625100,ns
1,800,39820100,ns
2,800,38985700,ns
3,800,38449700,ns
4,800,40698400,ns
0,900,46155100,ns
1,900,43969800,ns
2,900,42384700,ns
3,900,44453800,ns
4,900,43186800,ns
0,1000,46815900,ns
1,1000,47993000,ns
2,1000,48186600,ns
3,1000,45958100,ns
4,1000,48607200,ns
0,1100,53218100,ns
1,1100,54044100,ns
2,1100,50191600,ns
3,1100,56709900,ns
4,1100,53677100,ns
0,1200,56087700,ns
1,1200,57059800,ns
2,1200,58427400,ns
3,1200,56724000,ns
4,1200,57035600,ns
0,1300,59181700,ns
1,1300,62224000,ns
2,1300,63872800,ns
3,1300,60486100,ns
4,1300,59791100,ns
0,1400,71201200,ns
1,1400,67819500,ns
2,1400,65081300,ns
3,1400,65839700,ns
4,1400,63739600,ns
0,1500,73321600,ns
1,1500,73810500,ns
2,1500,69464900,ns
3,1500,70029800,ns
4,1500,68970900,ns
0,1600,76601800,ns
1,1600,72565200,ns
2,1600,76109600,ns
3,1600,72441000,ns
4,1600,75696700,ns
0,1700,79673800,ns
1,1700,81002300,ns
2,1700,78081600,ns
3,1700,80179200,ns
4,1700,77747400,ns
0,1800,86324900,ns
1,1800,125779600,ns
2,1800,97931700,ns
3,1800,121688000,ns
4,1800,95855200,ns
0,1900,97264600,ns
1,1900,121569700,ns
2,1900,100864100,ns
3,1900,101419100,ns
4,1900,96787600,ns
0,2000,98341500,ns
1,2000,94379800,ns
2,2000,92231400,ns
3,2000,103477400,ns
4,2000,161733300,ns
0,2100,108910000,ns
1,2100,139065600,ns
2,2100,118260800,ns
3,2100,115844700,ns
4,2100,112430100,ns
0,2200,118279000,ns
1,2200,99246000,ns
2,2200,98079600,ns
3,2200,102649100,ns
4,2200,97082300,ns
0,2300,105495900,ns
1,2300,110159700,ns
2,2300,104034300,ns
3,2300,102194100,ns
4,2300,104444400,ns
